일순환량,사료종류,사료급이량,일평균폐사,백신접종여부,수온,전장(cm),체장(cm),어체중(g),Condition factor,심장질환,신장질환,비장질환,간장질환,복수,빈혈,궤양,안구질환,척추만곡,아가미부식,림포,탈장,기타,임상증상유무,Trichodina sp.,Scuticocilliates,ameoba,gyrodactylus,기생충유무,S. parauberis,L. garvieae,E. piscicida,P. damselae,V. ichthyoenteri,V. scophthalmi,세균감염유무,ALP,T P,PHOS,Wgc1,Wgc2,Wgr1,Wgr2,Wgr6,Wgp2,Wgi3,Wbkr1,Wbkr2-1,Wbkr2-2,Wbkr5,Wbkr6,Wbki3-1,Wbki3-2,Whkr4,Whkr6,Whkr7,Whkp2,Whki2-1,Whki2-2,Wlc1,Wlr1,Wlp1,Wlr2-1,Wlr2-2,Wlr4,Wlr6,Wlr8,Wli3-1,Wli3-2,Wli6,Wsr5,Wsr6,Wsi2,Wsi3-1,Whr7,Whi3,Whi6-1,Whi6-2,Whi6-3,결과
20,0,0.024,20,0,17.57,20.1,16.4,78,1.768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,301,4.3,10.9,0,0,0,0,0,0,4,0,2,0,0,0,8,0,0,0,0,8,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,2
20,1,0.087,0.5,0,16.89,29.5,24.4,292.7,2.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,198,5.1,13.3,0,0,0,0,0,0,0,0,0,0,0,6,12,0,0,0,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,4,0,0,4,0,0,0,2
20,1,0.087,0.5,0,16.89,31.5,26.3,343.4,1.888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,147,4.7,9.3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1
20,1,0.087,0.5,0,16.89,29.1,24.2,286.7,2.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,114,4.6,14.1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1
20,1,0.087,0.5,0,16.89,29.5,24.3,274.1,1.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,233,4.8,13.8,0,0,0,0,0,0,0,0,2,0,0,0,8,0,0,0,0,8,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2
20,1,0.087,0.5,0,16.89,32,26.5,374.5,2.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,101,4.2,11.9,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,2
20,1,0.087,0.5,0,16.89,29.9,24.3,334.6,2.332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,82,4.4,10.4,0,0,0,0,0,0,0,0,2,0,0,0,8,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2
20,1,0.087,0.5,0,16.89,33.3,27.3,398.1,1.957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,160,4.4,11.6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,2
20,1,0.087,0.5,0,16.89,32.4,26.5,426.4,2.291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,163,5.1,10.7,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2
20,1,0.087,0.5,0,16.89,33.9,28.3,402.3,1.775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,319,4.9,12.5,0,0,4,0,0,0,4,0,0,0,0,0,8,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2
20,1,0.087,0.5,0,16.89,37.4,31.5,586.4,1.876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,294,4.9,12.9,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,8,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2
20,1,0.087,0.5,0,16.89,35,29.1,446.2,1.811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,337,4.7,11.9,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,8,0,4,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,2
20,1,0.087,0.5,0,16.89,33,28.3,345.4,1.524,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,232,4.7,12.4,2,4,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2
20,1,0.087,0.5,0,16.89,32,26.1,377.8,2.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,250,5.2,9.3,0,0,0,0,0,0,4,0,2,4,0,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
20,1,0.087,0.5,0,16.89,33,26.5,348.5,1.873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,304,5.4,11.7,0,0,0,0,0,0,0,0,2,0,0,0,8,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2
20,1,0.087,0.5,0,16.89,30.1,25.2,225.5,1.409,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,344,4.4,13.6,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
24,1,0.022,5,1,15.97,32,28.5,384.5,1.661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,91,4.6,9.8,0,0,0,0,0,0,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,8,0,0,0,2
24,1,0.022,5,1,15.97,32.4,28.7,373.3,1.579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,118,4.2,9.2,0,0,0,0,0,0,4,0,2,2,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2
24,1,0.022,5,1,15.97,30.2,26.7,266.7,1.401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,212,4.1,10,0,0,0,0,0,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2
24,1,0.022,5,1,15.97,31.8,27.4,343.6,1.67,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,101,4.3,10.1,0,0,0,0,0,0,0,2,0,0,12,0,4,0,0,0,0,8,4,0,0,8,0,0,0,8,0,0,0,0,0,0,8,8,0,0,12,8,0,0,3
24,1,0.022,5,1,15.97,34.1,30.6,451.8,1.577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,142,4.6,10.6,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,2
24,1,0.022,5,1,15.97,31.2,27.9,331.4,1.526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,256,3.9,11.1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,8,0,0,0,2
24,1,0.022,5,1,15.97,30.9,26.9,328.1,1.686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,190,4.5,11.2,0,0,0,0,0,0,0,0,4,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,4,4,0,0,0,0,0,0,2
24,1,0.022,5,1,15.97,30.8,26.4,343.1,1.865,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,114,5.4,12.9,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,12,2
24,1,0.022,5,1,15.97,32.1,28.4,412.3,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,165,4.8,12.4,4,4,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,8,0,0,0,2
24,1,0.022,5,1,15.97,33,29.1,402.2,1.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,118,4.4,10.5,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,8,0,0,0,2
24,1,0.022,5,1,15.97,30,26.5,378.6,2.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,91,4.5,10.6,0,0,0,0,0,0,4,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2
24,1,0.022,5,1,15.97,29.2,25.4,286,1.745,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,190,5.1,12.5,0,0,0,0,0,0,0,4,4,0,12,0,8,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,2
24,1,0.022,5,1,15.97,30.7,26.4,359.4,1.953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,114,4.8,11,0,0,0,0,0,0,0,0,0,4,4,0,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,2
24,1,0.022,5,1,15.97,31.2,27.5,296.2,1.424,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,278,4.8,15.6,0,4,0,0,0,0,0,0,4,0,8,0,8,0,0,0,12,8,0,0,0,8,0,0,0,0,0,0,0,12,0,0,12,12,0,0,12,12,12,0,3
24,1,0.022,5,1,15.97,32.3,28.1,402.2,1.813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,322,4.8,10.2,0,0,0,0,0,0,4,2,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,2
8,1,0.049,10,1,17.38,31,27.3,367.2,1.805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,188,4.9,10.5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1
8,1,0.049,10,1,17.38,26.8,23.1,200.4,1.626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,131,5.2,10.4,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1
8,1,0.049,10,1,17.38,25.9,22.2,199.2,1.821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,126,5.1,11.7,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,1,0.049,10,1,17.38,27,23.3,242.6,1.918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,201,5.6,8.8,0,0,4,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1
8,1,0.049,10,1,17.38,23.3,19.7,192.4,2.517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,144,5.1,9.5,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1
8,1,0.049,10,1,17.38,26.1,22.8,234.7,1.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,256,5.2,8.9,0,0,0,0,0,0,4,0,0,0,4,12,8,0,0,0,0,4,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2
8,1,0.049,10,1,17.38,26.7,23,243.1,1.998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,168,5.3,9.7,0,0,0,0,0,0,4,2,0,0,0,0,8,0,0,0,0,4,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2
8,1,0.049,10,1,17.38,30.3,26.5,375.2,2.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,174,5.1,9,0,0,0,0,0,0,4,2,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,1,0.049,10,1,17.38,27.8,24.1,309.1,2.208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,116,5,9.4,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2
8,1,0.049,10,1,17.38,26.2,22.9,240.4,2.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,131,5.6,9.3,0,2,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,1,0.049,10,1,17.38,26.4,23.4,253.4,1.978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,61,3.6,8.2,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1
8,1,0.049,10,1,17.38,28.5,25,325.4,2.083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,80,5.1,9.1,0,0,0,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1
8,1,0.049,10,1,17.38,25.2,21.8,224.1,2.163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,139,4.9,10.8,0,0,4,0,0,0,0,0,2,0,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,8,0,12,0,2
8,1,0.049,10,1,17.38,25.1,21.6,199.6,1.981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,64,4.3,7.7,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1
8,1,0.049,10,1,17.38,25.4,22.1,220.8,2.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2.5,11.2,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,8,0,0,2
20,0,0.027,20,0,19.3,21.2,17.8,87.6,1.553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,118,5.3,7.6,0,0,4,0,0,0,0,0,0,0,4,0,8,0,0,0,0,8,12,0,0,8,0,4,0,0,12,0,0,12,0,0,0,8,0,0,0,0,0,0,3
20,0,0.027,20,0,19.3,18.1,15.2,66.3,1.888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,174,4.3,12.3,0,0,0,0,0,0,0,2,0,0,0,0,8,0,0,0,4,0,4,0,0,8,0,4,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,2
20,0,0.027,20,0,19.3,17.2,14.1,60.2,2.148,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,168,4.7,8.9,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,1
20,0,0.027,20,0,19.3,21,17.4,80.1,1.52,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,101,3.8,9.7,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2
20,0,0.027,20,0,19.3,19.4,16.3,68.2,1.575,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,116,4.1,10.1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4,8,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2
20,0,0.027,20,0,19.3,20.2,17.1,72.3,1.446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,277,3.7,10,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,4,0,0,8,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2
20,0,0.027,20,0,19.3,19.2,16,80.4,1.963,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,94,4.4,10.9,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,0,0,4,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2
20,0,0.027,20,0,19.3,18,15.5,55.9,1.501,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,43,4.8,8.7,0,0,0,0,0,0,0,0,0,0,8,6,8,0,0,0,0,12,8,0,0,12,0,0,0,0,12,0,0,12,0,6,0,12,0,0,4,4,0,0,3
20,0,0.027,20,0,19.3,19.6,16.4,67.3,1.526,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,104,4.5,12.3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4,0,4,0,0,8,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,2
20,0,0.027,20,0,19.3,18,15.1,58.2,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,171,3.6,11.3,0,0,0,0,0,0,0,0,0,0,4,12,12,0,0,0,4,4,0,0,0,8,0,4,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,3
20,0,0.027,20,0,19.3,17.7,14.9,51.6,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,84,5.2,10.8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,2
20,0,0.027,20,0,19.3,18.5,15.7,61.8,1.597,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,53,4,8.2,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,8,8,8,0,0,8,0,0,0,8,0,0,0,0,0,0,8,12,0,0,8,0,0,0,3
20,0,0.027,20,0,19.3,17,15.2,51.8,1.475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,139,4.5,13.2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,4,0,0,8,0,8,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,2
20,0,0.027,20,0,19.3,16.5,13.8,43.1,1.64,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,114,4.8,15.4,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,8,8,8,0,0,8,0,0,0,0,12,0,8,12,0,0,8,8,0,0,0,0,0,0,3
20,0,0.027,20,0,19.3,18.1,15.2,48.4,1.378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,85,4.5,11.3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,4,8,0,0,8,0,0,0,0,0,0,0,0,0,6,8,8,0,0,0,0,0,0,3
20,1,0.08,0.5,0,18.38,34,29.1,395.3,1.604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,4.9,9.5,0,0,8,8,0,0,0,0,0,0,4,0,8,4,0,0,8,0,12,0,0,0,8,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3
20,1,0.08,0.5,0,18.38,35.1,30,540.3,2.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,5,10.3,0,0,4,0,0,0,0,0,0,4,0,0,8,0,0,0,8,0,4,0,0,0,12,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3
20,1,0.08,0.5,0,18.38,34.9,29.8,403.3,1.524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,126,5.6,12.8,0,0,12,12,0,0,8,0,0,0,0,0,8,0,0,0,0,0,8,4,0,0,8,8,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,3
20,1,0.08,0.5,0,18.38,33.8,28.9,422.5,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,117,4.7,12.6,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2
20,1,0.08,0.5,0,18.38,35.9,30.8,470.3,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,107,4.8,8.8,0,0,8,0,0,8,0,0,0,0,0,0,8,0,0,0,4,8,4,0,0,0,8,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,3
20,1,0.08,0.5,0,18.38,34.2,29.4,423.5,1.667,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,60,5.4,10.1,0,0,4,0,0,0,4,0,0,0,0,0,8,0,0,0,4,8,8,0,2,0,8,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3
20,1,0.08,0.5,0,18.38,31.9,27,265.3,1.348,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,81,3.3,8.2,0,0,8,4,0,0,4,0,0,0,0,0,8,0,0,0,0,8,0,0,0,8,0,8,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,3
20,1,0.08,0.5,0,18.38,36.4,31.2,522.8,1.721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,99,5.5,10.4,0,0,4,4,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2
20,1,0.08,0.5,0,18.38,33.9,29.2,467.2,1.877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,96,7.2,8.9,0,0,0,0,0,0,8,0,2,4,0,0,8,0,0,0,0,8,0,0,4,0,8,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2
20,1,0.08,0.5,0,18.38,32.9,27.8,384.1,1.788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,114,5.5,10.9,2,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,8,4,0,0,4,0,4,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,2
20,1,0.08,0.5,0,18.38,37.7,33.1,575.4,1.587,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,67,5.2,7.6,0,0,0,0,0,0,8,0,0,0,4,0,8,0,0,0,0,12,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3
20,1,0.08,0.5,0,18.38,37.4,32.6,567.1,1.637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,5.1,9.1,0,0,0,0,0,4,4,0,0,0,0,0,8,0,0,0,4,4,0,0,0,0,12,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2
20,1,0.08,0.5,0,18.38,32.8,28.1,386.3,1.741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,4.9,11.6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2
20,1,0.08,0.5,0,18.38,27.4,24,183.8,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,4,9.3,0,0,12,0,0,0,0,0,0,2,0,0,8,0,0,0,4,8,4,0,0,4,0,8,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,3
20,1,0.08,0.5,0,18.38,32.4,27.8,336.1,1.564,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,117,5.2,11.1,0,0,12,0,0,8,8,0,2,0,0,0,8,0,0,0,0,4,8,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3
