양식장,월,일순환량,사료종류,사료급이량,일평균폐사,백신접종여부,수온,DO,pH,ATP,세균수,전장(cm),체장(cm),어체중(g),간무게(g),HSI(%),Condition factor,심장질환,신장질환,비장질환,간장질환,복수,빈혈,궤양,안구질환,척추만곡,아가미부식,림포,탈장,기타,임상증상유무,Trichodina sp.,Scuticocilliates,ameoba,gyrodactylus,기생충유무,S. parauberis,L. garvieae,E. piscicida,P. damselae,V. ichthyoenteri,V. scophthalmi,세균감염유무,Ht,Hb,MCHC,ALT,ALP,TBIL,GGT,BUN,CREA,GLU,T P,CHOL,ALB,Ca,PHOS,Wgc1,Wgc2,Wgr1,Wgr2,Wgr6,Wgp2,Wgi3,Wbkr1,Wbkr2-1,Wbkr2-2,Wbkr5,Wbkr6,Wbki3-1,Wbki3-2,Whkr4,Whkr6,Whkr7,Whkp2,Whki2-1,Whki2-2,Wlc1,Wlr1,Wlp1,Wlr2-1,Wlr2-2,Wlr4,Wlr6,Wlr8,Wli3-1,Wli3-2,Wli6,Wii3,Wstr1,Wstr2,Wsti3,Wsr5,Wsr6,Wsi2,Wsi3-1,Whr7,Whi3,Whi6-1,Whi6-2,Whi6-3,Igc,Igr,Igp,Igi,Ibkr,Ibki,Ihkr,Ihkp,Ihki,Ilc,Ilr,Ilp,Ili,Iii,Istr,Isti,Isr,Isi,Ihr,Ihi,IC,IR,IP,II,Gill,Body kidney,Head kidney,Liver ,Intestine,Stomach,Spleen,Heart,Total,결과
13,7,20,2,0.04,0.5,2,19.92,7.6,7.71,28,13100,36,31,526.1,8.78,1.668884243,1.766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,26,8.793565684,33.82,13,140,0.1,1,2,0.1,56,5.6,340,1.2,13.8,19.6,0,0,0,4,0,0,0,0,2,2,0,0,4,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,4,2,0,0,0,4,0,0,0,4,0,0,0,0,4,0,0,11,4,0,0,0,2,0,4,0,4,2,0,4,0,0,4,2,21,4,12,4,15,0,6,4,2,4,4,39,2
13,7,20,2,0.04,0.5,2,19.92,7.6,7.71,28,13100,39,34,680.4,8.94,1.313932981,1.731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,38,6.90616622,18.17,22,131,0.1,1,4.5,0.1,183,5.7,401,1,15.7,13.1,0,0,0,0,0,4,0,0,2,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,11,8,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,11,4,20,4,19,0,4,0,0,8,0,35,2
13,7,20,2,0.04,0.5,2,19.92,7.6,7.71,28,13100,42,36,614.6,15.7,2.554506996,1.317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,22,5.061662198,23.01,43,128,0.1,1,4.4,0.2,199,5.5,432,1,15.8,14,0,0,0,0,0,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,8,0,7,8,0,0,0,0,0,8,4,0,0,0,0,4,0,4,0,7,16,20,8,15,0,12,0,0,4,4,43,2
13,7,20,2,0.04,0.5,2,19.92,7.6,7.71,28,13100,37,32,617.1,15.05,2.43882677,1.883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,30,8.36461126,27.88,23,137,0.1,1,4.3,0.2,83,7.1,428,1.7,15.3,12.1,0,0,0,0,0,4,0,0,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,15,4,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,15,4,12,4,19,0,4,0,0,4,0,31,2
13,7,20,2,0.04,0.5,2,19.92,7.6,7.71,28,13100,37,31.5,585.5,7.38,1.260461144,1.873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,28,9.651474531,34.47,28,116,0.1,1,3.8,0.2,116,5.4,386,1.1,15.8,12.6,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,7,8,0,0,0,2,8,8,0,0,0,0,0,8,0,0,2,15,12,16,4,15,0,18,0,0,8,0,45,2
13,7,20,2,0.04,0.5,2,19.92,7.6,7.71,28,13100,36,31,501.9,5.37,1.06993425,1.685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,30,5.747989276,19.16,30,92,0.1,1,2.3,0.2,64,5.5,366,1.1,15.6,10.6,2,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4,0,0,2,0,4,0,6,4,0,0,4,0,0,0,0,0,0,0,0,4,0,8,2,6,4,20,6,10,4,0,0,0,4,8,32,2
4,7,24,2,0.026,8,2,21.85,9.92,7.6,175,24200,34.8,28.5,484.4,11.9,2.456647399,2.093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,28,9.124324324,32.59,11,188,0.1,1,3.2,0.1,42,5.4,301,1.5,16,9.8,0,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,4,0,0,0,0,8,0,0,0,4,0,0,0,0,0,0,23,4,4,4,15,0,8,0,4,0,0,31,2
4,7,24,2,0.026,8,2,21.85,9.92,7.6,175,24200,34.2,27.9,406.2,8.4,2.067946824,1.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,29,8.172972973,28.18,14,138,0.1,1,3.4,0.1,44,5.2,347,1.1,15,9.1,0,0,0,0,0,8,0,0,0,0,4,0,4,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,11,12,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,11,8,12,8,23,0,2,0,0,0,0,33,2
4,7,24,2,0.026,8,2,21.85,9.92,7.6,175,24200,32.8,26.5,421.1,10.8,2.56471147,2.263,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,24,4.108108108,17.12,10,162,0.1,1,2.3,0.1,37,5.5,361,1.5,15.5,9.1,0,0,0,0,0,4,0,0,0,2,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,0,9,4,0,0,4,0,0,0,0,0,0,0,0,0,0,8,0,9,4,16,4,13,4,0,0,0,0,8,29,2
4,7,24,2,0.026,8,2,21.85,9.92,7.6,175,24200,37.9,30.6,568.7,8.2,1.441885001,1.985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,36,9.167567568,25.47,16,114,0.1,1,2.7,0.1,58,4.7,258,1.1,15.5,11.2,0,0,0,0,0,4,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,4,10,0,0,0,0,0,0,14,1
4,7,24,2,0.026,8,2,21.85,9.92,7.6,175,24200,35.3,29.1,535.8,7.8,1.455767077,2.174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,32,6.745945946,21.08,20,115,0.1,1,2.2,0.2,60,4.5,217,1,14.7,12.4,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,10,0,12,0,14,0,4,0,4,0,0,22,1
4,7,24,2,0.026,8,2,21.85,9.92,7.6,175,24200,33,26.9,313.4,4.6,1.467772814,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,18,6.832432432,37.96,10,126,0.1,1,7.9,0.2,21,3.1,103,1,12.2,8.8,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,10,4,0,4,0,0,4,0,0,0,0,0,8,0,0,0,0,22,4,4,0,14,4,4,0,0,8,0,30,2
4,7,24,2,0.026,8,2,21.85,9.92,7.6,175,24200,32.9,26.6,418.1,8.3,1.985171012,2.221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,31,9.6,30.97,15,119,0.1,1,4.9,0.3,22,4.1,259,1,15.1,8.7,0,0,0,0,0,8,0,0,0,0,8,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,15,4,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,23,8,4,8,19,0,4,0,0,4,0,35,2
4,7,24,2,0.026,8,2,21.85,9.92,7.6,175,24200,33.4,27.5,412.4,8.3,2.012609117,1.983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,28,7.308108108,26.1,20,296,0.1,2,3.5,0.4,55,4.9,294,1.4,14,15.5,0,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,4,8,6,0,0,0,0,0,0,14,1
4,7,24,2,0.026,8,2,21.85,9.92,7.6,175,24200,32.1,26.4,355.3,6.2,1.745004222,1.931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,33,7.135135135,21.62,45,149,0.1,1,3,0.1,104,4.7,361,1,15.4,13.5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,7,8,8,8,7,0,0,0,0,8,0,23,2
4,7,24,2,0.026,8,2,21.85,9.92,7.6,175,24200,32.2,25.8,443.4,9.6,2.165087957,2.582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,27,6.313513514,23.38,15,197,0.1,1,3.6,0.2,55,4.7,422,1.3,14.2,8.8,0,0,0,0,0,8,0,0,0,2,8,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,17,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,17,12,4,8,21,0,4,0,0,0,0,33,2
4,7,24,2,0.026,8,2,21.85,9.92,7.6,175,24200,32.4,26.2,433.6,9.4,2.167896679,2.411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,30,7.221621622,24.07,13,155,0.1,1,3.8,0.1,27,4.8,317,1,13.1,9,0,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,2,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,8,8,8,6,0,0,0,0,4,0,18,1
4,7,24,2,0.026,8,2,21.85,9.92,7.6,175,24200,34.2,28.2,443.9,8.4,1.89231809,1.979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,32,6.443243243,20.14,17,150,0.1,1,2.6,0.2,29,5.3,313,1.1,14.5,8.5,0,0,0,0,0,4,0,0,2,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,11,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,11,4,8,4,15,0,0,0,4,0,0,23,2
4,7,24,2,0.026,8,2,21.85,9.92,7.6,175,24200,34.3,27.4,486.5,11.3,2.322713258,2.365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,14,9.340540541,66.72,12,238,0.1,1,2.2,0.1,55,5.1,356,1.2,16,10.9,0,0,0,0,0,8,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,4,8,15,0,0,0,0,0,0,23,2
4,7,24,2,0.026,8,2,21.85,9.92,7.6,175,24200,35.2,28.4,484.6,6.1,1.25877012,2.116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,35,6.054054054,17.3,18,83,0.1,1,4.5,0.5,19,3.3,338,1,13.9,10.5,0,0,0,0,0,4,0,0,0,0,8,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,15,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,19,4,4,4,19,0,4,0,0,0,0,27,2
4,7,24,2,0.026,8,2,21.85,9.92,7.6,175,24200,36.4,31.2,679.3,9.1,1.339614309,2.237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,34,7.351351351,21.62,10,157,0.1,1,2.1,0.1,20,4.7,450,1,14.3,10.3,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,7,4,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,7,8,8,4,11,0,4,0,4,0,0,23,2
3,7,8,2,0.036,20,2,22.91,9.59,7.54,617,23500,32.8,26.6,428.2,8.2,1.914992994,2.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,32,5.924324324,18.51,15,62,0.1,1,1.8,0.2,62,4.4,261,1,13.6,14.2,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,4,4,4,4,0,2,0,0,0,0,10,1
3,7,8,2,0.036,20,2,22.91,9.59,7.54,617,23500,32.9,27.3,402.4,7.9,1.963220676,1.978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,28,4.756756757,16.99,10,114,0.1,1,2.3,0.4,37,5.3,450,1.1,13.1,12,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,2,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,8,0,8,0,2,12,0,0,0,0,0,0,4,0,4,2,12,8,16,0,8,8,14,0,0,4,4,38,2
3,7,8,2,0.036,20,2,22.91,9.59,7.54,617,23500,33.1,27.6,423.6,10.1,2.384324835,2.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,22,6.010810811,27.32,21,119,0.1,1,2.1,0.4,63,5.3,394,1,14.5,12.2,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,8,8,4,4,4,0,4,0,8,0,0,20,1
3,7,8,2,0.036,20,2,22.91,9.59,7.54,617,23500,27.3,23.7,305.7,6.5,2.126267583,2.296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,27,4.67027027,17.3,22,100,0.1,1,2.4,1,91,4.9,419,1.2,16,15,0,0,0,0,0,4,0,4,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,10,4,4,4,10,0,0,0,4,0,0,18,1
3,7,8,2,0.036,20,2,22.91,9.59,7.54,617,23500,34.1,28.6,485.3,10.4,2.143004327,2.074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,30,1.772972973,5.91,19,94,0.3,1,2.1,0.4,77,5.1,371,1,14.1,12.4,0,0,0,0,0,4,0,2,0,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,8,4,14,0,0,0,0,0,0,18,1
3,7,8,2,0.036,20,2,22.91,9.59,7.54,617,23500,32.5,26.5,414.4,5.9,1.423745174,2.227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,18,4.497297297,24.98,23,73,0.2,1,1.9,0.3,109,4.6,323,1,13.4,13.4,0,0,0,0,0,4,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,4,8,4,6,0,0,0,0,0,4,14,1
3,7,8,2,0.036,20,2,22.91,9.59,7.54,617,23500,33.4,27.5,397.4,9.2,2.315047811,1.911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,22,5.491891892,24.96,24,100,0.1,1,2.4,0.4,74,5.1,397,1.2,15.4,15.2,0,0,0,0,0,4,0,4,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,12,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,4,12,4,16,0,0,0,4,0,0,24,2
3,7,8,2,0.036,20,2,22.91,9.59,7.54,617,23500,32.6,26.6,382.8,7.6,1.985370951,2.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,24,3.589189189,14.95,20,123,0.1,1,1.8,0.3,51,4.7,376,1,12.8,12,2,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,2,4,0,0,0,2,0,0,0,0,2,0,0,0,4,0,4,8,0,4,2,6,0,2,0,2,0,4,16,1
3,7,8,2,0.036,20,2,22.91,9.59,7.54,617,23500,32.9,26.5,431.1,9.8,2.273254465,2.317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,25,5.059459459,20.24,26,66,0.1,1,2.1,0.3,160,5.3,360,1.4,14.3,13.9,0,0,0,0,0,4,0,0,0,4,4,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,0,4,0,0,0,0,0,4,0,8,4,0,0,4,0,0,0,4,0,4,4,0,0,0,4,0,12,4,20,4,12,4,4,0,8,0,4,36,2
3,7,8,2,0.036,20,2,22.91,9.59,7.54,617,23500,33.6,27.2,488.2,10.7,2.191724703,2.426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,19,5.448648649,28.68,19,74,0.1,1,2.2,0.4,103,5.3,380,1.1,14.3,12.4,0,0,0,0,0,4,0,0,0,2,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,4,0,2,8,0,0,4,0,0,0,0,0,4,0,0,0,0,4,0,6,4,16,4,10,4,0,0,4,0,4,26,2
3,7,8,2,0.036,20,2,22.91,9.59,7.54,617,23500,32.8,26.4,504.5,11.5,2.279484638,2.742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,21,2.551351351,12.15,26,84,0.1,1,2.8,0.9,83,4.9,352,1.3,15.8,15.9,2,0,0,0,0,4,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,12,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,4,4,12,6,12,0,0,0,4,0,0,22,1
3,7,8,2,0.036,20,2,22.91,9.59,7.54,617,23500,36.7,28.5,553.1,10.2,1.844151148,2.389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,27,4.281081081,15.86,18,68,0.1,1,1.7,0.2,744,4.9,320,1,13.4,11.5,2,0,0,0,0,0,0,0,4,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,12,0,0,0,0,0,0,0,0,2,0,0,0,6,8,0,0,0,0,0,0,0,4,0,4,12,0,0,0,2,18,0,16,2,14,0,0,4,4,12,0,36,2
3,7,8,2,0.036,20,2,22.91,9.59,7.54,617,23500,31.5,25.3,387.4,9.2,2.374806402,2.392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,26,5.751351351,22.12,10,104,0.1,1,1.9,0.4,186,5.3,344,1,16,12.9,4,0,0,0,0,0,0,4,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,12,0,4,4,12,0,0,0,4,0,0,20,1
3,7,8,2,0.036,20,2,22.91,9.59,7.54,617,23500,29.6,23.9,224.3,4.8,2.139991083,1.643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,24,7.048648649,29.37,11,115,0.1,1,2.2,0.4,22,4.1,450,1.1,14.2,7.5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2,0,0,12,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,2,12,0,4,0,0,0,0,0,0,0,2,12,0,12,0,8,0,18,0,0,0,0,26,2
3,7,8,2,0.036,20,2,22.91,9.59,7.54,617,23500,31.3,29.4,555.6,10.3,1.853851692,2.186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,20,4.324324324,21.62,28,93,0.1,1,2.2,0.6,80,4.8,161,1,13.6,11.4,0,0,0,0,0,4,0,2,0,0,0,0,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,8,0,0,0,2,0,0,0,0,6,0,0,0,0,0,2,8,4,8,4,10,0,2,0,6,0,0,22,1
12,8,20,1,0.0046,30,1,19.54,6.9,7.32,134,12800,25,19.5,135.2,1.08,0.798816568,1.823,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,26,1.124450952,4.32,16,99,0.1,1,2.6,0.1,16,4.4,220,1.1,11.9,9.8,0,0,4,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,4,4,0,2,4,0,4,0,0,8,0,0,0,0,0,0,8,0,0,0,14,8,12,8,6,4,8,0,0,8,0,34,2
12,8,20,1,0.0046,30,1,19.54,6.9,7.32,134,12800,22.5,18.5,152.9,2.64,1.726618705,2.415,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,37,3.919960957,10.59,12,89,0.1,1,2,0.1,12,5.6,121,1.7,13.5,9.8,0,0,4,0,0,4,0,2,0,0,0,0,4,0,0,0,0,8,0,0,0,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,4,0,5,4,0,8,0,0,12,0,0,0,0,0,0,4,0,0,0,21,12,8,8,9,8,12,0,0,4,0,41,2
12,8,20,1,0.0046,30,1,19.54,6.9,7.32,134,12800,27,20,197.2,2.37,1.201825558,2.465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,31,5.473889702,17.66,13,128,0.2,1,1.6,0.1,21,4.7,201,1.1,12.7,8.6,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,8,0,8,0,8,0,4,0,0,4,0,16,1
12,8,20,1,0.0046,30,1,19.54,6.9,7.32,134,12800,22,17.3,108.8,1.56,1.433823529,2.101,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2,0,0,0,1,0,0,1,0,0,0,1,27,2.108345534,7.81,10,108,0.1,1,2.5,0.1,12,5.2,117,1.6,14.2,8.4,0,0,0,0,0,8,0,2,0,0,8,0,8,0,0,0,0,12,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,0,17,8,0,12,8,0,4,0,0,0,0,0,0,8,0,0,0,21,20,24,8,25,20,4,0,0,8,0,65,3
12,8,20,1,0.0046,30,1,19.54,6.9,7.32,134,12800,23,17.5,166.7,2.07,1.24175165,3.11,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,42,7.308931186,17.4,13,119,0.1,2,1.6,0.1,17,5.5,189,1.6,13.4,9.8,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,4,0,15,0,0,0,0,0,0,15,1
12,8,20,1,0.0046,30,1,19.54,6.9,7.32,134,12800,23.2,18.2,125.5,2.16,1.721115538,2.082,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,18,1.374328941,7.64,10,54,0.1,1,4.5,0.1,11,5.5,88,1.6,13.7,7.8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,12,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,0,2,4,0,12,4,0,8,0,0,0,0,0,0,8,0,4,0,10,12,20,0,6,16,8,0,0,8,4,42,2
